document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
hanasaku_2026_05,頚椎後方すべり症,ｹｲﾂｲｺｳﾎｳｽﾍﾞﾘｼｮｳ,57,57,傷病名索引,,293
hanasaku_2026_05,頚椎症,ｹｲﾂｲｼｮｳ,57,57,傷病名索引,,294
hanasaku_2026_05,頚椎症性神経根症,ｹｲﾂｲｼｮｳｾｲｼﾝｹｲｺﾝｼｮｳ,57,57,傷病名索引,,295
hanasaku_2026_05,頚椎症性脊髄症,ｹｲﾂｲｼｮｳｾｲｾｷｽﾞｲｼｮｳ,57,57,傷病名索引,,296
hanasaku_2026_05,頚椎すべり症,ｹｲﾂｲｽﾍﾞﾘｼｮｳ,57,57,傷病名索引,,297
hanasaku_2026_05,頚椎脊椎分離症,ｹｲﾂｲｾｷﾂｲﾌﾞﾝﾘｼｮｳ,57,57,傷病名索引,,298
hanasaku_2026_05,頚椎椎間板ヘルニア,ｹｲﾂｲﾂｲｶﾝﾊﾞﾝﾍﾙﾆｱ,57,57,傷病名索引,,299
hanasaku_2026_05,頚椎捻挫,ｹｲﾂｲﾈﾝｻﾞ,49,49,傷病名索引,,300
hanasaku_2026_05,頸椎捻挫,ｹｲﾂｲﾈﾝｻﾞ,49,49,傷病名索引,,301
hanasaku_2026_05,頚椎分離症,ｹｲﾂｲﾌﾞﾝﾘｼｮｳ,57,57,傷病名索引,,302
hanasaku_2026_05,頚椎分離すべり症,ｹｲﾂｲﾌﾞﾝﾘｽﾍﾞﾘｼｮｳ,57,57,傷病名索引,,303
hanasaku_2026_05,頚椎変形性脊椎症,ｹｲﾂｲﾍﾝｹｲｾｲｾｷﾂｲｼｮｳ,57,57,傷病名索引,,304
hanasaku_2026_05,頚椎変性すべり症,ｹｲﾂｲﾍﾝｾｲｽﾍﾞﾘｼｮｳ,57,57,傷病名索引,,305
hanasaku_2026_05,頚部脊柱管狭窄症,ｹｲﾌﾞｾｷﾁｭｳｶﾝｷｮｳｻｸｼｮｳ,58,58,傷病名索引,,306
hanasaku_2026_05,頸部脊柱管狭窄症,ｹｲﾌﾞｾｷﾁｭｳｶﾝｷｮｳｻｸｼｮｳ,58,58,傷病名索引,,307
hanasaku_2026_05,頚部脊椎症,ｹｲﾌﾞｾｷﾂｲｼｮｳ,57,57,傷病名索引,,308
hanasaku_2026_05,稽留流産,ｹｲﾘｭｳﾘｭｳｻﾞﾝ,67,67,傷病名索引,,309
hanasaku_2026_05,血圧高値,ｹﾂｱﾂｺｳﾁ,7,7,傷病名索引,,310
hanasaku_2026_05,結核（肺）,ｹｯｶｸ(ﾊｲ),18,18,傷病名索引,,311
hanasaku_2026_05,月経異常,ｹﾞｯｹｲｲｼﾞｮｳ,67,67,傷病名索引,,312
hanasaku_2026_05,月経過多,ｹﾞｯｹｲｶﾀ,67,67,傷病名索引,,313
hanasaku_2026_05,月経困難症,ｹﾞｯｹｲｺﾝﾅﾝｼｮｳ,67,67,傷病名索引,,314
hanasaku_2026_05,月経痛,ｹﾞｯｹｲﾂｳ,67,67,傷病名索引,,315
hanasaku_2026_05,月経不順,ｹﾞｯｹｲﾌｼﾞｭﾝ,67,67,傷病名索引,,316
hanasaku_2026_05,月経前緊張症,ｹﾞｯｹｲﾏｴｷﾝﾁｮｳｼｮｳ(ｹﾞｯｹｲｾﾞﾝｷﾝﾁｮｳｼｮｳ),67,67,傷病名索引,,317
hanasaku_2026_05,月経前緊張症候群,ｹﾞｯｹｲﾏｴｷﾝﾁｮｳｼｮｳｺｳｸﾞﾝ(ｹﾞｯｹｲｾﾞﾝｷﾝﾁｮｳｼｮｳｺｳｸﾞﾝ),67,67,傷病名索引,,318
hanasaku_2026_05,月経前症候群,ｹﾞｯｹｲﾏｴｼｮｳｺｳｸﾞﾝ(ｹﾞｯｹｲｾﾞﾝｼｮｳｺｳｸﾞﾝ),67,67,傷病名索引,,319
hanasaku_2026_05,血小板減少性紫斑病,ｹｯｼｮｳﾊﾞﾝｹﾞﾝｼｮｳｾｲｼﾊﾝﾋﾞｮｳ,48,48,傷病名索引,,320
