document_id,item_name,kana,document_page_number,pdf_page_number,source_type,memo,sort_order
orix_2025_12,声帯結節症,セイタイケッセツショウ,48,48,傷病名索引,,398
orix_2025_12,声帯嚢胞,セイタイノウホウ,48,48,傷病名索引,,399
orix_2025_12,声帯ポリープ,セイタイポリープ,48,48,傷病名索引,,400
orix_2025_12,生理痛,セイリツウ,84,84,傷病名索引,,401
orix_2025_12,生理不順,セイリフジュン,84,84,傷病名索引,,402
orix_2025_12,脊髄炎,セキズイエン,43,43,傷病名索引,,403
orix_2025_12,脊髄損傷,セキズイソンショウ,41,41,傷病名索引,,404
orix_2025_12,咳喘息,セキゼンソク,53,53,傷病名索引,,405
orix_2025_12,脊柱管狭窄症,セキチュウカンキョウサクショウ,90,90,傷病名索引,,406
orix_2025_12,脊柱側わん,セキチュウソクワン,90,90,傷病名索引,,407
orix_2025_12,脊柱側わん症,セキチュウソクワンショウ,90,90,傷病名索引,,408
orix_2025_12,脊柱わん曲,セキチュウワンキョク,90,90,傷病名索引,,409
orix_2025_12,脊柱わん曲症,セキチュウワンキョクショウ,90,90,傷病名索引,,410
orix_2025_12,脊椎すべり症,セキツイスベリショウ,40,40,傷病名索引,,411
orix_2025_12,脊椎損傷,セキツイソンショウ,38,38,傷病名索引,,412
orix_2025_12,脊椎分離症,セキツイブンリショウ,40,40,傷病名索引,,413
orix_2025_12,舌下腺腫瘍,ゼッカセンシュヨウ,51,51,傷病名索引,,414
orix_2025_12,舌下腺嚢胞,ゼッカセンノウホウ,46,46,傷病名索引,,415
